Transaktions-ID,Datum,Kunden-ID,Artikelposition,Artikelname,Wochentag
745f47b6-bdb3-4211-8eac-b7d39663a33f,"Wednesday, October 7, 2020",70,4,Weißbrot,Mittwoch
c029ae45-bd77-4389-900a-7783c1732059,"Wednesday, July 8, 2020",183,4,Cola,Mittwoch
61e0c26f-c146-4d1a-8bc0-fc7737213504,"Wednesday, June 17, 2020",310,4,Brötchen,Mittwoch
bdacd960-53fb-4c19-b144-51b4880f47b5,"Wednesday, June 17, 2020",363,4,Eingelegter Fisch,Mittwoch
8eab9e7d-4adc-442a-a7ab-5349fd0a5f94,"Wednesday, April 8, 2020",224,4,Vollmilch,Mittwoch
62f8b769-2528-4b31-9b3b-30a0e32ef979,"Wednesday, November 25, 2020",484,4,Zwiebeln,Mittwoch
64564612-f82a-4770-882a-eb15ac1df97e,"Wednesday, January 20, 2021",77,4,Margarine,Mittwoch
44de4666-3082-444a-902e-3f54bf5a275d,"Wednesday, November 11, 2020",133,4,Sonstiges Gemüse,Mittwoch
f9fc7bc3-a0ea-497f-8e55-8bef29565186,"Wednesday, April 1, 2020",286,4,Cola,Mittwoch
95a14c1e-30f3-4563-bd88-479b87d7028b,"Wednesday, February 19, 2020",220,4,Mineralwasser,Mittwoch
ee942f87-ca7e-45f7-a540-a9902136467e,"Wednesday, June 3, 2020",310,4,Mineralwasser,Mittwoch
dd554d7e-de15-4df7-b0b5-9a088635e4cf,"Wednesday, June 10, 2020",418,4,Sonstiges Gemüse,Mittwoch
8bec257c-7a80-4b58-bb6f-18b2a55eadd6,"Wednesday, November 4, 2020",438,4,Gebäck,Mittwoch
cb27378a-ce4c-40d9-ae1c-8b4a07bd77ca,"Wednesday, October 14, 2020",67,4,sonstiger Käse,Mittwoch
4971c538-22f0-49ec-961c-ab069e3be401,"Wednesday, March 25, 2020",209,4,Haltbare Milch,Mittwoch
bac5598c-f77e-40c7-98de-5ae97cb7abf1,"Wednesday, January 1, 2020",480,4,Cola,Mittwoch
f8c67d8d-3919-4ede-b509-9d007891d53e,"Wednesday, December 30, 2020",401,4,Margarine,Mittwoch
28a89492-7536-4e24-8f28-2ac7110e8ee1,"Wednesday, November 18, 2020",437,4,Wurzelgemüse,Mittwoch
7add495b-921f-4a30-a1f2-4a3da3d67142,"Wednesday, May 27, 2020",345,4,Vollmilch,Mittwoch
ed3b9414-0e11-4228-a663-a3019d419120,"Wednesday, January 20, 2021",454,4,Wurzelgemüse,Mittwoch
00ce735a-899a-4a6a-9e0f-4994e0562683,"Wednesday, February 3, 2021",102,4,Trauben,Mittwoch
63617168-fb9a-416f-b2d8-b9b5464e9ee8,"Wednesday, March 4, 2020",357,4,Butter,Mittwoch
0eb0356e-01f4-4ef3-b316-946f8d2ee505,"Wednesday, January 8, 2020",380,4,Eier aus der Region,Mittwoch
d2eed41f-a24d-4b1b-9332-8ecc14434136,"Wednesday, November 11, 2020",201,4,Geriebener Käse,Mittwoch
a7a00300-b9c4-4dfb-97b3-bde585e8c1e1,"Wednesday, July 29, 2020",499,4,Spüßigkeiten/Lollies,Mittwoch
623d8e17-ff07-44c0-a13b-2c7ddb3823fd,"Wednesday, December 2, 2020",21,4,sonstiger Käse,Mittwoch
2ab57f3b-73a5-41ec-bb3a-06ab3aecc45b,"Wednesday, April 8, 2020",476,4,Waffeln,Mittwoch
a95a6eb8-dd8c-4ca8-88d4-aa110525fe1e,"Wednesday, September 9, 2020",98,4,Pflanzendünger,Mittwoch
fafd7ec9-fc05-4590-94ff-8cd3071ea5f5,"Wednesday, December 23, 2020",157,4,Süßspeisen,Mittwoch
e8210e54-b870-49d3-bdaa-8cc5cfc765e9,"Wednesday, March 11, 2020",414,4,Beeren,Mittwoch
5bbe0cae-ba45-4ac0-82c9-47d889ae004e,"Wednesday, December 23, 2020",178,4,Tiefkühlobst,Mittwoch
f5504759-089e-4a99-aae1-d787c2660fcb,"Wednesday, September 9, 2020",401,4,Butter,Mittwoch
c7228d81-26dc-4f2b-a27f-b1f35f0db0e6,"Wednesday, July 1, 2020",7,4,Salatöl,Mittwoch
6e2449a8-cb46-4a5f-8a2a-ecf0febd2550,"Wednesday, January 8, 2020",285,4,Süßspeisen,Mittwoch
0739a1cb-85de-4537-b415-62216f7b6b0f,"Wednesday, March 11, 2020",214,4,Schokoriegel,Mittwoch
143a1ae6-2c5f-4c12-b776-55e0b9a41e8b,"Wednesday, June 24, 2020",333,4,Fruchtsaft,Mittwoch
2cafb05e-450d-49c9-8f38-e7969aa6214f,"Wednesday, December 30, 2020",393,4,Gebäck,Mittwoch
032184fb-82e4-462d-a38d-8da0f10a3932,"Wednesday, October 28, 2020",296,4,Hamburgerfleisch,Mittwoch
4eb16059-8471-4280-afc9-92ce7bdc7661,"Wednesday, December 9, 2020",225,4,Mayonnaise,Mittwoch
c575d613-839c-461b-92f7-2cc7ba61db7a,"Wednesday, October 7, 2020",244,4,Kaugummi,Mittwoch
9367c5ca-e637-4ff7-a12d-a0c760369176,"Wednesday, November 18, 2020",318,4,Joghurt,Mittwoch
96671fa6-a30f-4a75-9f5f-7066da72d4a1,"Wednesday, April 29, 2020",281,4,Kaffee,Mittwoch
e5806be5-bbc3-4553-8072-9d92093f648c,"Wednesday, January 29, 2020",415,4,Einkaufstüten,Mittwoch
06b15387-9919-427a-a401-9e82fcdf10e5,"Wednesday, December 9, 2020",236,4,Hygieneartikel,Mittwoch
d2324c09-49c3-4302-92d0-9d47aec164a8,"Wednesday, September 30, 2020",246,4,Sonstiges Gemüse,Mittwoch
380d328a-b8cc-4a37-92ee-b1760f845d81,"Wednesday, August 19, 2020",489,4,Vollmilch,Mittwoch
2ba1b0d8-6d68-408c-ac98-68c01579f634,"Wednesday, February 12, 2020",434,4,Brötchen,Mittwoch
a4d0c4ab-71a3-4d46-b5eb-75a915b22ee8,"Wednesday, December 30, 2020",31,4,Einkaufstüten,Mittwoch
471a3dbf-1bc7-47a8-8a28-96af592f2536,"Wednesday, March 4, 2020",242,4,Sonstiges Gemüse,Mittwoch
99c173e4-55e7-4295-9b29-5ea498b88048,"Wednesday, March 25, 2020",73,4,Gebäck,Mittwoch
824f173f-9f78-4a61-8150-52a3176415ae,"Wednesday, January 29, 2020",390,4,Backpulver,Mittwoch
cdf3bad6-d8a4-42c9-87e0-8efc3b0e739f,"Wednesday, February 3, 2021",50,4,Saure Sahne,Mittwoch
e3963514-7236-4697-82d5-24ee2d9013c5,"Wednesday, July 15, 2020",58,4,Sonstiges Gemüse,Mittwoch
5b3cb80a-2fd9-42c1-883e-3399e06f2bf5,"Wednesday, June 3, 2020",466,4,Tiefkühlobst,Mittwoch
9d47033a-b10c-42da-8234-e1fdf7909800,"Wednesday, October 14, 2020",482,4,Dosenbier,Mittwoch
49dd3ee2-6ea4-4a17-97ce-1564f15c8532,"Wednesday, September 30, 2020",143,4,Scheibenkäse,Mittwoch
7d418651-5ef6-45fd-bcfd-5ebc90bcc618,"Wednesday, September 30, 2020",77,4,Eier aus der Region,Mittwoch
0afe27fe-06de-42c7-9990-98a5dc3a2ad3,"Wednesday, March 11, 2020",367,4,Einkaufstüten,Mittwoch
af92d076-6d87-4958-9cb1-2dd4a1de470a,"Wednesday, June 24, 2020",423,4,Brötchen,Mittwoch
a439f9b5-83c9-497f-8410-586f6795ad49,"Wednesday, March 4, 2020",414,4,Vollmilch,Mittwoch
7c99a8f1-c66d-42e1-826f-b314e02e9041,"Wednesday, March 18, 2020",489,4,Spüßigkeiten/Lollies,Mittwoch
02e22b72-1882-439a-99b3-52a271f5b89d,"Wednesday, August 12, 2020",94,4,Gebäck,Mittwoch
19e63f71-b23e-4b98-9752-d047474a4e7e,"Wednesday, October 21, 2020",291,4,Weißbrot,Mittwoch
937dde5b-280f-4294-9438-9a7c3ecc1827,"Wednesday, November 4, 2020",385,4,Quark,Mittwoch
9a86678c-729b-43bb-8996-7c2f0e807b55,"Wednesday, December 2, 2020",178,4,Reinigungsmittel,Mittwoch
e444b38c-71cb-4da2-99d9-79bb9d93f58b,"Wednesday, January 1, 2020",324,4,Cola,Mittwoch
6da0a281-9b05-458f-98a3-ae2b90de899f,"Wednesday, June 10, 2020",18,4,Backpulver,Mittwoch
fe402b6e-2f99-447b-b85b-028b39e2ffc0,"Wednesday, January 22, 2020",464,4,Brötchen,Mittwoch
1d9faf44-0f5a-4637-b925-964b3a8e78e9,"Wednesday, April 1, 2020",20,4,Salatdressing,Mittwoch
72c6755d-b753-4e9d-9158-8baa44ff90fb,"Wednesday, November 4, 2020",34,4,Reinigungsmittel,Mittwoch
24f77c00-2044-4f3c-9af6-b4cb767a7679,"Wednesday, July 22, 2020",112,4,Gebäck,Mittwoch
c78b3b73-00f7-4328-9ac2-6e383ddb0c20,"Wednesday, October 21, 2020",163,4,Cola,Mittwoch
9f8ba6b1-e9f9-48fa-b16f-d4c7257e89e8,"Wednesday, November 25, 2020",416,4,Servietten,Mittwoch
b8478f36-9e15-4069-98a1-16d709db82a2,"Wednesday, August 12, 2020",222,4,Eiscream,Mittwoch
20b936f0-fef5-4b45-9523-0c314e007e0a,"Wednesday, January 6, 2021",281,4,Vollmilch,Mittwoch
2a849e15-6149-474a-93de-f026c9d6d92b,"Wednesday, September 23, 2020",139,4,Tiefkühlobst,Mittwoch
c168e258-7a36-4c14-a85b-71163ec3b489,"Wednesday, July 1, 2020",157,4,Streichkäse,Mittwoch
5539c425-77d8-4210-8b0c-1140a173d3f5,"Wednesday, March 25, 2020",57,4,Mineralwasser,Mittwoch
3d615308-308e-408b-8b68-07df36255c90,"Wednesday, September 2, 2020",91,4,Cola,Mittwoch
5a09e1ff-634d-4ed8-b3a7-ae91fff7510e,"Wednesday, July 8, 2020",435,4,Süßspeisen,Mittwoch
b3198d5c-3ad8-409a-858e-6cc87aa1eb1e,"Wednesday, January 6, 2021",233,4,Geriebener Käse,Mittwoch
2b1b23c4-9e85-4b54-9904-abcd87df15b9,"Wednesday, March 25, 2020",333,4,Kaffee,Mittwoch
e754d763-ad98-4a77-8412-7de0c26a1d63,"Wednesday, May 13, 2020",251,4,Servietten,Mittwoch
cd6dd446-d8e5-4faa-adca-10053ab67de8,"Wednesday, April 8, 2020",146,4,Saure Sahne,Mittwoch
7e93af2d-b8d3-48bd-82fc-16040a53d66a,"Wednesday, November 18, 2020",226,4,Tiefkühlobst,Mittwoch
5a311a57-3bb7-42ab-a00b-1155785cbe15,"Wednesday, October 21, 2020",49,4,Liquör,Mittwoch
acecb5f3-fe53-4e31-804c-135ace8807fb,"Wednesday, January 20, 2021",193,4,Reinigungsmittel,Mittwoch
57827c89-8db8-4437-9f78-10fc1168b6c6,"Wednesday, January 29, 2020",468,4,Margarine,Mittwoch
38f6d9ce-1423-476d-9643-26cd128227be,"Wednesday, January 13, 2021",66,4,Schokolade,Mittwoch
4508b14c-2cee-4d9e-adae-9be7ef1e94d0,"Wednesday, February 19, 2020",72,4,Weichspüler,Mittwoch
790f3b6a-4276-409f-92e8-edeb5f92cd3b,"Wednesday, January 15, 2020",7,4,Cola,Mittwoch
499f15cf-c669-4a20-b91a-7280517b4c8b,"Wednesday, September 16, 2020",89,4,Joghurt,Mittwoch
393124e5-3afa-4761-b6a8-8e4559e5157b,"Wednesday, March 11, 2020",258,4,Fruchtsaft,Mittwoch
e11493e8-f369-47cd-a6e2-57b204c3d9bb,"Wednesday, November 18, 2020",252,4,sonstige Getränke,Mittwoch
1adbf439-3907-4bf2-9752-76c39a660b66,"Wednesday, September 30, 2020",482,4,Spüßigkeiten/Lollies,Mittwoch
fe4738de-20df-4307-a94e-4f093bda19d4,"Wednesday, December 30, 2020",381,4,Brötchen,Mittwoch
a831dbc5-e9e2-4c5b-89db-54059bbd2ada,"Wednesday, April 22, 2020",222,4,Brötchen,Mittwoch
33b04e54-6a01-405b-aa8d-974e6b40fad7,"Wednesday, February 5, 2020",71,4,Prosecco,Mittwoch
84c56004-c68f-4bd4-8229-63c21d0bd42e,"Wednesday, March 11, 2020",279,4,Eiscream,Mittwoch
25539aaf-e2d1-4ed2-87dc-3afc60f3bc6b,"Wednesday, August 26, 2020",312,4,Eier aus der Region,Mittwoch
85d49496-175c-4c4d-ad4e-fe6118efc2c8,"Wednesday, May 20, 2020",23,4,Cola,Mittwoch
0b87a2ea-a9d3-41dc-8b0b-cb7c88b009ac,"Wednesday, March 18, 2020",433,4,Mineralwasser,Mittwoch
459c49d7-cd7c-438e-98db-abb4a34837f8,"Wednesday, June 17, 2020",382,4,Vollmilch,Mittwoch
618d8623-2b35-4868-b3bf-46e5142cdfee,"Wednesday, February 5, 2020",41,4,Tiefkühldessert,Mittwoch
aaef9f84-c0d8-4caf-b85a-115df2b0f800,"Wednesday, July 22, 2020",306,4,Cola,Mittwoch
3aaa63f7-58a5-4500-b02f-53776cc480cf,"Wednesday, May 27, 2020",81,4,Zeitungen,Mittwoch
5db5b33b-7a88-4344-a173-f102e97f1513,"Wednesday, September 23, 2020",94,4,Cola,Mittwoch
6d7dac70-e14c-4d0e-ae33-b3ccaa96b19c,"Wednesday, January 15, 2020",233,4,Zitrusfrüchte,Mittwoch
28b42179-80bb-4716-8130-aae851da0b8a,"Wednesday, July 22, 2020",446,4,Rum,Mittwoch
61561224-57ab-498b-a685-1c0ecbe44955,"Wednesday, April 15, 2020",371,4,Mineralwasser,Mittwoch
06f0afa1-d843-4db0-be32-0b412ddc3ab7,"Wednesday, October 21, 2020",52,4,Haltbare Backwaren,Mittwoch
f590732f-bd3d-4a2f-95b8-20909de0548f,"Wednesday, March 4, 2020",417,4,Vollmilch,Mittwoch
a4915b6f-0488-4cc9-9b1d-60643f5cb370,"Wednesday, January 29, 2020",143,4,Joghurt,Mittwoch
eef257b6-be62-44c0-91dc-27ca4147ee49,"Wednesday, June 3, 2020",339,4,Vollmilch,Mittwoch
003f55d6-8b51-4311-83cd-5dd6b69a575c,"Wednesday, April 1, 2020",411,4,Essig,Mittwoch
bd742d06-7cad-417b-8a23-fb9ab82e5756,"Wednesday, March 11, 2020",34,4,Joghurt,Mittwoch
9977fbc6-8c0c-4bd7-ac3e-4563b0a8b5c2,"Wednesday, May 6, 2020",221,4,Brötchen,Mittwoch
fab65d5c-d734-4703-9975-96f10b209d87,"Wednesday, September 23, 2020",197,4,Eier aus der Region,Mittwoch
39c13b81-b60a-49aa-9a7e-c12baca85c49,"Wednesday, January 8, 2020",170,4,Mineralwasser,Mittwoch
35ef6ea8-dc25-4f97-8e9d-7391f73c19d5,"Wednesday, February 3, 2021",224,4,Kaugummi,Mittwoch
32cae780-f8b5-4361-bf00-efe3698585d9,"Wednesday, March 11, 2020",379,4,Brötchen,Mittwoch
26159d9f-530e-4f11-97e4-f490979f070a,"Wednesday, May 13, 2020",116,4,Mineralwasser,Mittwoch
20d0acc5-5045-498d-a088-fe11e7167454,"Wednesday, November 25, 2020",70,4,Vollmilch,Mittwoch
2b56553a-4a43-4fc6-a6d6-b2c9f0b36758,"Wednesday, May 20, 2020",271,4,sonstiger Käse,Mittwoch
34cf72e3-45d9-46ad-a756-0f9197d483bb,"Wednesday, May 6, 2020",373,4,Geschirr,Mittwoch
0396f367-eed4-4ab4-b12b-d87a6a0fd24a,"Wednesday, November 4, 2020",468,4,Vollmilch,Mittwoch
6e22287e-563d-4b63-acaa-78a37a08ca31,"Wednesday, June 24, 2020",377,4,Quark,Mittwoch
8910053c-e072-45ae-bd4a-89f8c6f00df1,"Wednesday, December 2, 2020",457,4,Brötchen,Mittwoch
db27a176-18cc-4d68-b982-deae7e393e94,"Wednesday, April 22, 2020",127,4,Weißbrot,Mittwoch
faf84bd4-e79e-46de-a42b-fb330b44c2d8,"Wednesday, February 12, 2020",126,4,Mineralwasser,Mittwoch
6d9c8984-43b5-43bd-bd48-76aef1fb14d5,"Wednesday, December 9, 2020",389,4,Eier aus der Region,Mittwoch
3dc7e23a-166d-41da-9bb8-5166878c73b0,"Wednesday, July 22, 2020",55,4,Tiefkühlobst,Mittwoch
2c62970d-36d3-49ce-93cd-2423abdf28af,"Wednesday, August 5, 2020",367,4,Kaffee,Mittwoch
f6d8369b-f093-40bd-941d-84f9fc7d969a,"Wednesday, January 22, 2020",381,4,süße Teigwaren,Mittwoch
60b7b2fc-a0d6-4d9a-98a9-591e14ca0aba,"Wednesday, October 14, 2020",370,4,Zwiebeln,Mittwoch
a54571a8-a83c-44de-80a1-4329073efaa9,"Wednesday, April 22, 2020",135,4,Quark,Mittwoch
0c4cf8c4-c1fa-4a7c-931e-1912a478ddd1,"Wednesday, February 3, 2021",226,4,Joghurt,Mittwoch
996d4c9a-83b8-4a80-aa28-89e65fb14bfd,"Wednesday, March 18, 2020",130,4,Saure Sahne,Mittwoch
0b52a6cb-1ea2-4709-82c2-91a2d893fdf7,"Wednesday, March 25, 2020",457,4,Joghurt,Mittwoch
b3623d14-4abd-45fd-b7f9-47c1f862bad6,"Wednesday, November 25, 2020",315,4,Kaffee,Mittwoch
097d6eed-8da6-4bc8-89ef-c0345eca5c02,"Wednesday, December 16, 2020",496,4,Butter,Mittwoch
55b1f20b-05e2-45b7-a27a-208be181017a,"Wednesday, December 2, 2020",226,4,Vollmilch,Mittwoch
d844cc4c-25fa-43d9-9189-e646363a9a9c,"Wednesday, September 2, 2020",150,4,Fertigsoßen,Mittwoch
6a6db6a9-5593-4d1a-9b34-72cbdf32ac0a,"Wednesday, January 20, 2021",432,4,Joghurt,Mittwoch
00f9df65-867c-4413-986d-7f8b655fcb01,"Wednesday, April 1, 2020",342,4,Trauben,Mittwoch
bd0608d2-7754-493b-bbc2-7833f090816a,"Wednesday, December 2, 2020",397,4,Brötchen,Mittwoch
02b56f0a-1470-4cfa-80b7-24ff190eae76,"Wednesday, November 11, 2020",41,4,Buttermilch,Mittwoch
979c4d59-9c85-4133-8dae-64a211816121,"Wednesday, January 8, 2020",417,4,Cola,Mittwoch
30a050c1-1b19-410f-9de4-14a4696e99f6,"Wednesday, March 25, 2020",403,4,Pommes frites,Mittwoch
1cc1a60e-6e17-485e-b379-0970da25e970,"Wednesday, November 25, 2020",119,4,Flaschenbier,Mittwoch
177819eb-aa32-4041-9a0c-e9b8645355bc,"Wednesday, February 26, 2020",443,4,Salzige Snacks,Mittwoch
fd01e510-828d-480a-bfec-f660973b4b4d,"Wednesday, December 30, 2020",42,4,Servietten,Mittwoch
e98a1a90-c62a-4420-b242-11ac32910d2f,"Wednesday, January 1, 2020",177,4,Schweinefleisch,Mittwoch
50407cf2-d035-4ed5-9434-acf85b67c315,"Wednesday, April 8, 2020",331,4,Haltbare Backwaren,Mittwoch
997f20e4-27e1-430e-bb27-ffc21df9197e,"Wednesday, September 16, 2020",312,4,Dosenbier,Mittwoch
bbbb3620-04d4-487d-af12-ce3942224a0c,"Wednesday, July 8, 2020",399,4,Fruchtsaft,Mittwoch
4f4280c9-1f57-47d1-8a78-692672812530,"Wednesday, January 20, 2021",78,4,Fruchtsaft,Mittwoch
aa758239-c780-4672-aab5-dafdf1116980,"Wednesday, April 1, 2020",163,4,Brötchen,Mittwoch
a885acb6-785a-4d8f-ac02-692aef4e4a78,"Wednesday, July 15, 2020",89,4,Cola,Mittwoch
c9b9b13c-c8dd-4be0-a970-f5f1c90d2cb1,"Wednesday, September 2, 2020",412,4,Sonstiges Gemüse,Mittwoch
ff050ab1-41c9-4177-8126-6d870281226e,"Wednesday, August 12, 2020",140,4,Pommes frites,Mittwoch
3051b2f4-7484-40e7-99e1-9b6f82338a40,"Wednesday, May 27, 2020",24,4,Sonstiges Gemüse,Mittwoch
98ef0342-ed7a-4e4c-bef7-223143fbc695,"Wednesday, September 2, 2020",230,4,Quark,Mittwoch
838d22b6-9101-48e9-af30-ac4bbc01ada0,"Wednesday, December 2, 2020",175,4,Bratöl,Mittwoch
fe31ec99-eba3-4ca2-b4bb-9d216f35b2e7,"Wednesday, May 13, 2020",377,4,Vollmilch,Mittwoch
aacaeecf-df3d-4e6a-ab1b-7e8afb7fbaf7,"Wednesday, December 2, 2020",361,4,Cola,Mittwoch
e8a9f977-6f06-4ac2-933d-66c3ea31ef33,"Wednesday, January 20, 2021",174,4,Vollmilch,Mittwoch
2e2211f8-0ab9-46bf-9289-57d5fa5bb4f9,"Wednesday, February 26, 2020",166,4,Essig,Mittwoch
d4563a1d-1922-4026-8669-64df1d170c10,"Wednesday, March 18, 2020",39,4,Backpulver,Mittwoch
2a1b790f-7110-4a4f-bc8b-d85e492dc93c,"Wednesday, July 29, 2020",28,4,Eier aus der Region,Mittwoch
45559704-1b6d-46cd-8cfc-176da7aea856,"Wednesday, December 30, 2020",111,4,Kaugummi,Mittwoch
538b73b7-9075-40ac-86b2-d765f1eaf670,"Wednesday, January 27, 2021",362,4,Buttermilch,Mittwoch
b13ca733-430d-4ccd-883d-c2b946a55195,"Wednesday, June 17, 2020",296,4,Spüßigkeiten/Lollies,Mittwoch
a256336d-19df-4bd1-b470-e81f1aeccbd3,"Wednesday, November 4, 2020",265,4,Zucker,Mittwoch
0226274d-7e9a-4b6b-a49c-fa9e2259e271,"Wednesday, February 5, 2020",68,4,Blumen,Mittwoch
ea438fbd-a817-41c7-bf6d-ea4039c5533e,"Wednesday, June 24, 2020",283,4,Margarine,Mittwoch
db2e46c5-cc4f-4979-adad-fd2c5ee9971c,"Wednesday, January 29, 2020",171,4,Hartkäse,Mittwoch
3b604c5d-4d9a-48bc-90e9-1cf641a6fce5,"Wednesday, June 10, 2020",118,4,Mineralwasser,Mittwoch
7dba2791-28d1-425b-8cbd-51312e821b79,"Wednesday, February 12, 2020",418,4,Weichkäse,Mittwoch
cfa526b3-9295-4e60-bf3f-1174a99a2ded,"Wednesday, January 1, 2020",153,4,Salatöl,Mittwoch
d40b0420-232b-4a27-8591-0ea3767453bd,"Wednesday, April 22, 2020",422,4,Tiefkühlfisch,Mittwoch
a9b33029-d4c0-444c-b464-38898e267c8a,"Wednesday, January 22, 2020",147,4,Saure Sahne,Mittwoch
bfc78335-90ea-4dbb-ad0a-eeff0cadcf17,"Wednesday, October 14, 2020",127,4,Saure Sahne,Mittwoch
94a644b6-a0c2-4fc1-a7df-c6df37056909,"Wednesday, May 13, 2020",308,4,süße Aufstriche,Mittwoch
118ea112-03b7-4807-b279-57c7055754e7,"Wednesday, October 14, 2020",278,4,Gebäck,Mittwoch
065833af-111d-40b5-9e5b-a4ab8892db07,"Wednesday, March 4, 2020",401,4,Rotwein,Mittwoch
888dbf9f-ac2a-4534-b105-4455ffaf39d0,"Wednesday, August 5, 2020",396,4,Zitrusfrüchte,Mittwoch
5b5e39ed-7ad0-461e-978a-03ea7f7dd4d1,"Wednesday, September 23, 2020",64,4,Margarine,Mittwoch
0a3e09da-fd98-467c-9fab-a203805ae029,"Wednesday, September 9, 2020",360,4,Gebäck,Mittwoch
5d05e41b-5c38-464e-bb8f-db96fa9a8847,"Wednesday, January 8, 2020",66,4,Fisch,Mittwoch
27333d1a-77a2-48eb-9ed4-b0551fb8589f,"Wednesday, March 25, 2020",316,4,Streichkäse,Mittwoch
e944704f-e252-4a30-bf3e-700579bc5025,"Wednesday, June 17, 2020",116,4,Zwieback,Mittwoch
0a683768-1762-4319-836f-22869051d199,"Wednesday, July 8, 2020",480,4,Joghurt,Mittwoch
85631e77-7bd1-4a9a-8857-5f77f1d7ab0b,"Wednesday, May 6, 2020",257,4,Eier aus der Region,Mittwoch
54594e5e-c137-4b1e-bb0a-ae44a7354fa7,"Wednesday, January 20, 2021",41,4,Badreiniger,Mittwoch
0f88b145-2b1c-40b9-a015-8c87de2d2454,"Wednesday, April 15, 2020",324,4,Weichspüler,Mittwoch
5e09941a-5f56-4769-918a-d8a4980b4866,"Wednesday, December 23, 2020",443,4,Weißbrot,Mittwoch
a90f0273-9dd4-4e68-9178-8755382dadd9,"Wednesday, July 22, 2020",318,4,Scheibenkäse,Mittwoch
4724662a-f5ba-497c-b800-734e218ffb49,"Wednesday, February 19, 2020",39,4,Geschirr,Mittwoch
525787de-bea1-42fa-9833-1c5ba07b7fb3,"Wednesday, April 29, 2020",448,4,Cola,Mittwoch
6f7dd896-6c89-4d8d-a18a-b3002ff5215c,"Wednesday, January 29, 2020",25,4,Schokoriegel,Mittwoch
39ebfa00-29a6-413d-84ec-f05aa97f823a,"Wednesday, July 22, 2020",427,4,Reinigungsmittel,Mittwoch
1765d006-b68c-4425-a352-67c3f5530d60,"Wednesday, April 15, 2020",207,4,Servietten,Mittwoch
e2b028de-15c1-4710-af7a-9a98c6eb3e20,"Wednesday, January 27, 2021",68,4,Salz,Mittwoch
4b01b226-d86a-4bef-8260-e79817470878,"Wednesday, February 19, 2020",118,4,Süßspeisen,Mittwoch
586be69b-8256-4bad-9c77-5f69e84ce4bc,"Wednesday, April 1, 2020",402,4,Kakaogetränk,Mittwoch
be9d6425-ddc9-441a-b005-b87775ca14de,"Wednesday, September 2, 2020",123,4,Tiefkühlfisch,Mittwoch
2ccb28d8-10d4-4252-9afa-89edee102cbc,"Wednesday, December 16, 2020",482,4,Sonstiges Gemüse,Mittwoch
f27cb3de-4926-4fe4-b5ae-bc3f21e7150a,"Wednesday, November 11, 2020",229,4,Vollmilch,Mittwoch
57b7067c-4408-4fa0-ad8a-e6c5496d6f35,"Wednesday, November 18, 2020",82,4,exotische Früchte,Mittwoch
af0dfb67-9b53-4d5a-87ae-ec6571f76a87,"Wednesday, April 1, 2020",475,4,Hartkäse,Mittwoch
b2a304da-5780-400c-b815-60ed8ee3df2f,"Wednesday, January 29, 2020",405,4,Brötchen,Mittwoch
2fe6ce02-e158-4d95-a976-0ced5f89fbb7,"Wednesday, May 27, 2020",176,4,Kernobst,Mittwoch
0ff0b68c-9ab5-40c8-8079-3e5ae1fca085,"Wednesday, January 29, 2020",230,4,Salatöl,Mittwoch
6d63d814-c2a3-400e-add9-be21c9ee59f3,"Wednesday, December 16, 2020",465,4,Kaugummi,Mittwoch
f9b7eebc-5dbd-441e-ab41-1597cf6ac9f5,"Wednesday, September 2, 2020",27,4,Spüßigkeiten/Lollies,Mittwoch
ce01ac35-3975-43ca-8c76-95875ca4e324,"Wednesday, November 4, 2020",88,4,Brötchen,Mittwoch
20f2fc5f-cf32-494c-bcb3-506bec02afaf,"Wednesday, June 3, 2020",27,4,Buttermilch,Mittwoch
cd43fa7c-232f-46a4-80db-9b71ab0ffad3,"Wednesday, January 6, 2021",254,4,Sonstiges Gemüse,Mittwoch
bcf03f6e-3f17-4e74-afea-d251cfb2bf2a,"Wednesday, February 3, 2021",5,4,Kekse,Mittwoch
b3274323-b137-496a-9df1-1d123b4fbd67,"Wednesday, July 29, 2020",425,4,Dunkles Brot,Mittwoch
657b53c9-4915-42b9-a90a-49d1503af93f,"Wednesday, March 25, 2020",266,4,Vollmilch,Mittwoch
54bbfa25-e12d-404c-b1f8-01749c12134f,"Wednesday, January 20, 2021",489,4,Wurzelgemüse,Mittwoch
297da0a0-a88d-4f94-ac77-fa0567596740,"Wednesday, January 15, 2020",209,4,Sonstiges Gemüse,Mittwoch
f8a255df-5d14-4ddc-911e-06667f7157ba,"Wednesday, July 22, 2020",24,4,Dunkles Brot,Mittwoch
4fd799a4-503b-43d0-8772-76c2ac48b59a,"Wednesday, March 18, 2020",82,4,Streichkäse,Mittwoch
ad0c1ab0-3152-4ae3-a6dd-138de973a031,"Wednesday, January 27, 2021",363,4,Einkaufstüten,Mittwoch
e3f32f26-7e5d-4478-a706-ba15d033acda,"Wednesday, August 26, 2020",421,4,Dunkles Brot,Mittwoch
faeac12d-1bff-4c45-b198-ddd0f45366ab,"Wednesday, October 7, 2020",39,4,Einkaufstüten,Mittwoch
6f59d001-81b8-4ff7-850d-56c8a42fb7d0,"Wednesday, July 1, 2020",329,4,Sonstiges Gemüse,Mittwoch
